601	NM_000548	chr16	+	2097895	2138721	2098616	2138611	42	2097895,2098587,2100400,2103342,2104296,2105402,2106196,2106644,2107105,2108747,2110670,2111871,2112497,2112972,2114272,2115519,2120456,2121510,2121784,2122241,2122849,2124200,2125799,2126068,2126491,2127598,2129032,2129276,2129557,2130165,2131595,2132436,2133695,2134228,2134951,2135230,2136193,2136732,2137863,2138048,2138227,2138446,	2098066,2098754,2100487,2103453,2104441,2105520,2106245,2106770,2107179,2108874,2110814,2112009,2112601,2113054,2114428,2115636,2120579,2121617,2121935,2122364,2122984,2124390,2125893,2126171,2126586,2127727,2129197,2129429,2129670,2130378,2131799,2132505,2133817,2134716,2135027,2135323,2136380,2136872,2137942,2138140,2138326,2138721,	0	TSC2	cmpl	cmpl	-1,0,0,0,0,1,2,0,0,2,0,0,0,2,0,0,0,0,2,0,0,0,1,2,0,2,2,2,2,1,1,1,1,0,2,0,0,1,0,1,0,0,
601	NM_001077183	chr16	+	2097895	2138721	2098616	2138611	40	2097895,2098587,2100400,2103342,2104296,2105402,2106196,2106644,2107105,2108747,2110670,2111871,2112497,2112972,2114272,2115519,2120456,2121510,2121784,2122241,2122849,2124200,2125799,2126068,2126491,2129035,2129276,2129557,2130165,2131595,2133695,2134228,2134951,2135230,2136193,2136732,2137863,2138048,2138227,2138446,	2098066,2098754,2100487,2103453,2104441,2105520,2106245,2106770,2107179,2108874,2110814,2112009,2112601,2113054,2114428,2115636,2120579,2121617,2121935,2122364,2122984,2124390,2125893,2126171,2126586,2129197,2129429,2129670,2130378,2131799,2133817,2134716,2135027,2135323,2136380,2136872,2137942,2138140,2138326,2138721,	0	TSC2	cmpl	cmpl	-1,0,0,0,0,1,2,0,0,2,0,0,0,2,0,0,0,0,2,0,0,0,1,2,0,2,2,2,1,1,1,0,2,0,0,1,0,1,0,0,
601	NM_001114382	chr16	+	2097895	2138721	2098616	2138611	41	2097895,2098587,2100400,2103342,2104296,2105402,2106196,2106644,2107105,2108747,2110670,2111871,2112497,2112972,2114272,2115519,2120456,2121510,2121784,2122241,2122849,2124200,2125799,2126068,2126491,2127598,2129032,2129276,2129557,2130165,2131595,2133695,2134228,2134951,2135230,2136193,2136732,2137863,2138048,2138227,2138446,	2098066,2098754,2100487,2103453,2104441,2105520,2106245,2106770,2107179,2108874,2110814,2112009,2112601,2113054,2114428,2115636,2120579,2121617,2121935,2122364,2122984,2124390,2125893,2126171,2126586,2127727,2129197,2129429,2129670,2130378,2131799,2133817,2134716,2135027,2135323,2136380,2136872,2137942,2138140,2138326,2138721,	0	TSC2	cmpl	cmpl	-1,0,0,0,0,1,2,0,0,2,0,0,0,2,0,0,0,0,2,0,0,0,1,2,0,2,2,2,2,1,1,1,0,2,0,0,1,0,1,0,0,
601	NM_001318831	chr16	+	2097895	2138721	2106197	2138611	38	2097895,2098587,2100400,2106196,2106644,2107105,2108747,2110670,2111871,2112497,2112972,2114272,2115519,2120456,2121510,2121784,2122241,2122849,2124200,2125799,2126068,2126491,2129035,2129276,2129557,2130165,2131595,2132436,2133695,2134228,2134951,2135230,2136193,2136732,2137863,2138048,2138227,2138446,	2098066,2098754,2100487,2106245,2106770,2107179,2108874,2110814,2112009,2112601,2113054,2114428,2115636,2120579,2121617,2121935,2122364,2122984,2124390,2125893,2126171,2126586,2129197,2129429,2129670,2130378,2131799,2132505,2133817,2134716,2135027,2135323,2136380,2136872,2137942,2138140,2138326,2138721,	0	TSC2	cmpl	cmpl	-1,-1,-1,0,0,0,2,0,0,0,2,0,0,0,0,2,0,0,0,1,2,0,2,2,2,1,1,1,1,0,2,0,0,1,0,1,0,0,
78	NR_136154	chr7	-	6010555	6048737	6048737	6048737	15	6010555,6017218,6018226,6022454,6026389,6029430,6031603,6035164,6036956,6038738,6042083,6043320,6043602,6045522,6048627,	6013173,6017345,6018327,6022622,6027251,6029586,6031688,6035264,6037054,6038906,6042267,6043423,6043689,6045662,6048737,	0	PMS2	unk	unk	-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
752	NM_000077	chr9	-	21967750	21975132	21968227	21974826	3	21967750,21970900,21974676,	21968241,21971207,21975132,	0	CDKN2A	cmpl	cmpl	1,0,0,
642	NM_001319034	chr6	+	7541807	7586950	7542148	7586111	24	7541807,7555950,7558348,7559458,7562884,7563968,7565591,7566609,7567586,7568013,7568669,7569418,7570669,7571615,7572074,7574318,7574889,7575527,7576526,7577191,7578011,7578696,7579507,7582874,	7542318,7556053,7558497,7559633,7563013,7564019,7565753,7566714,7567682,7568139,7568822,7569573,7570796,7571817,7572301,7574485,7575028,7575721,7576689,7577275,7578119,7578795,7580473,7586950,	0	DSP	cmpl	cmpl	0,2,0,2,0,0,0,0,0,0,0,0,2,0,1,0,2,0,2,0,0,0,0,0,
899	NM_007297	chr17	-	41196311	41277468	41197694	41258543	22	41196311,41199659,41201137,41203079,41209068,41215349,41215890,41219624,41222944,41226347,41228504,41234420,41242960,41243451,41247862,41249260,41251791,41256138,41256884,41258472,41276033,41277293,	41197819,41199720,41201211,41203134,41209152,41215390,41215968,41219712,41223255,41226538,41228631,41234592,41243049,41246877,41247939,41249306,41251897,41256278,41256973,41258550,41276132,41277468,	0	BRCA1	cmpl	cmpl	1,0,1,0,0,1,1,0,1,2,1,0,1,1,2,1,0,1,2,0,-1,-1,
601	NM_001318832	chr16	+	2098202	2138721	2098270	2138611	40	2098202,2098587,2100400,2103342,2104296,2105402,2106196,2106644,2107105,2108747,2110670,2111871,2112497,2112972,2114272,2115519,2120456,2121510,2121784,2122241,2122849,2124200,2125799,2126068,2126491,2129035,2129276,2129557,2130165,2131595,2133695,2134228,2134951,2135230,2136193,2136732,2137863,2138048,2138227,2138446,	2098274,2098754,2100487,2103453,2104441,2105520,2106245,2106770,2107179,2108874,2110814,2112009,2112601,2113054,2114428,2115636,2120579,2121617,2121935,2122364,2122984,2124390,2125893,2126171,2126586,2129197,2129429,2129670,2130378,2131799,2133817,2134716,2135027,2135323,2136380,2136872,2137942,2138140,2138326,2138721,	0	TSC2	cmpl	cmpl	0,1,0,0,0,1,2,0,0,2,0,0,0,2,0,0,0,0,2,0,0,0,1,2,0,2,2,2,1,1,1,0,2,0,0,1,0,1,0,0,
221	NM_005572	chr1	+	156084460	156107657	156084709	156107555	10	156084460,156100407,156104193,156104595,156104977,156105691,156106004,156106711,156106903,156107444,	156085065,156100564,156104319,156104766,156105103,156105912,156106227,156106819,156107023,156107657,	0	LMNA	cmpl	cmpl	0,2,0,0,0,0,2,0,0,0,
642	NM_001126115	chr17	-	7571719	7578811	7572926	7578533	7	7571719,7573926,7576852,7577018,7577498,7578176,7578370,	7573008,7574033,7576926,7577155,7577608,7578289,7578811,	0	TP53	cmpl	cmpl	2,0,1,2,0,1,0,
642	NM_001126116	chr17	-	7571719	7578811	7576624	7578533	8	7571719,7573926,7576524,7576852,7577018,7577498,7578176,7578370,	7573008,7574033,7576657,7576926,7577155,7577608,7578289,7578811,	0	TP53	cmpl	cmpl	-1,-1,0,1,2,0,1,0,
642	NM_001126117	chr17	-	7571719	7578811	7576536	7578533	8	7571719,7573926,7576524,7576852,7577018,7577498,7578176,7578370,	7573008,7574033,7576584,7576926,7577155,7577608,7578289,7578811,	0	TP53	cmpl	cmpl	-1,-1,0,1,2,0,1,0,
642	NM_001276697	chr17	-	7571719	7578811	7572926	7578452	7	7571719,7573926,7576852,7577018,7577498,7578176,7578370,	7573008,7574033,7576926,7577155,7577608,7578289,7578811,	0	TP53	cmpl	cmpl	2,0,1,2,0,1,0,
642	NM_001276698	chr17	-	7571719	7578811	7576624	7578452	8	7571719,7573926,7576524,7576852,7577018,7577498,7578176,7578370,	7573008,7574033,7576657,7576926,7577155,7577608,7578289,7578811,	0	TP53	cmpl	cmpl	-1,-1,0,1,2,0,1,0,
642	NM_001276699	chr17	-	7571719	7578811	7576536	7578452	8	7571719,7573926,7576524,7576852,7577018,7577498,7578176,7578370,	7573008,7574033,7576584,7576926,7577155,7577608,7578289,7578811,	0	TP53	cmpl	cmpl	-1,-1,0,1,2,0,1,0,
642	NM_000546	chr17	-	7571719	7590868	7572926	7579912	11	7571719,7573926,7576852,7577018,7577498,7578176,7578370,7579311,7579699,7579838,7590694,	7573008,7574033,7576926,7577155,7577608,7578289,7578554,7579590,7579721,7579940,7590868,	0	TP53	cmpl	cmpl	2,0,1,2,0,1,0,0,2,0,-1,
642	NM_001126112	chr17	-	7571719	7590868	7572926	7579912	11	7571719,7573926,7576852,7577018,7577498,7578176,7578370,7579311,7579699,7579838,7590694,	7573008,7574033,7576926,7577155,7577608,7578289,7578554,7579590,7579721,7579937,7590868,	0	TP53	cmpl	cmpl	2,0,1,2,0,1,0,0,2,0,-1,
642	NM_001126113	chr17	-	7571719	7590868	7576536	7579912	12	7571719,7573926,7576524,7576852,7577018,7577498,7578176,7578370,7579311,7579699,7579838,7590694,	7573008,7574033,7576584,7576926,7577155,7577608,7578289,7578554,7579590,7579721,7579940,7590868,	0	TP53	cmpl	cmpl	-1,-1,0,1,2,0,1,0,0,2,0,-1,
642	NM_001126114	chr17	-	7571719	7590868	7576624	7579912	12	7571719,7573926,7576524,7576852,7577018,7577498,7578176,7578370,7579311,7579699,7579838,7590694,	7573008,7574033,7576657,7576926,7577155,7577608,7578289,7578554,7579590,7579721,7579940,7590868,	0	TP53	cmpl	cmpl	-1,-1,0,1,2,0,1,0,0,2,0,-1,
642	NM_001126118	chr17	-	7571719	7590868	7572926	7579569	10	7571719,7573926,7576852,7577018,7577498,7578176,7578370,7579311,7579699,7590694,	7573008,7574033,7576926,7577155,7577608,7578289,7578554,7579590,7579940,7590868,	0	TP53	cmpl	cmpl	2,0,1,2,0,1,0,0,-1,-1,
642	NM_001276695	chr17	-	7571719	7590868	7576536	7579569	12	7571719,7573926,7576524,7576852,7577018,7577498,7578176,7578370,7579311,7579699,7579838,7590694,	7573008,7574033,7576584,7576926,7577155,7577608,7578289,7578554,7579590,7579721,7579940,7590868,	0	TP53	cmpl	cmpl	-1,-1,0,1,2,0,1,0,0,-1,-1,-1,
642	NM_001276696	chr17	-	7571719	7590868	7576624	7579569	12	7571719,7573926,7576524,7576852,7577018,7577498,7578176,7578370,7579311,7579699,7579838,7590694,	7573008,7574033,7576657,7576926,7577155,7577608,7578289,7578554,7579590,7579721,7579940,7590868,	0	TP53	cmpl	cmpl	-1,-1,0,1,2,0,1,0,0,-1,-1,-1,
642	NM_001276760	chr17	-	7571719	7590868	7572926	7579569	11	7571719,7573926,7576852,7577018,7577498,7578176,7578370,7579311,7579699,7579838,7590694,	7573008,7574033,7576926,7577155,7577608,7578289,7578554,7579590,7579721,7579940,7590868,	0	TP53	cmpl	cmpl	2,0,1,2,0,1,0,0,-1,-1,-1,
642	NM_001276761	chr17	-	7571719	7590868	7572926	7579569	11	7571719,7573926,7576852,7577018,7577498,7578176,7578370,7579311,7579699,7579838,7590694,	7573008,7574033,7576926,7577155,7577608,7578289,7578554,7579590,7579721,7579937,7590868,	0	TP53	cmpl	cmpl	2,0,1,2,0,1,0,0,-1,-1,-1,
1511	NM_004281	chr10	+	121410881	121437329	121411187	121436794	4	121410881,121429362,121431766,121435975,	121411367,121429689,121432168,121437329,	0	BAG3	cmpl	cmpl	0,0,0,0,
221	NM_170708	chr1	+	156084460	156109880	156084709	156108897	11	156084460,156100407,156104193,156104595,156104977,156105691,156106004,156106711,156106903,156108278,156108870,	156085065,156100564,156104319,156104766,156105103,156105912,156106227,156106819,156107023,156108548,156109880,	0	LMNA	cmpl	cmpl	0,2,0,0,0,0,2,0,0,0,0,
101	NM_000267	chr17	+	29421944	29704695	29422327	29701173	57	29421944,29483000,29486027,29490203,29496908,29508439,29508727,29509525,29527439,29528054,29528428,29533257,29541468,29546022,29548867,29550461,29552112,29553452,29554235,29554540,29556042,29556852,29557277,29557859,29559090,29559717,29560019,29562628,29562935,29576001,29585361,29586049,29587386,29588728,29592246,29652837,29654516,29657313,29661855,29663350,29663652,29664385,29664836,29665042,29665721,29667522,29670026,29676137,29677200,29679274,29683477,29683977,29684286,29685497,29685986,29687504,29701030,	29422387,29483144,29486111,29490394,29497015,29508507,29508803,29509683,29527613,29528177,29528503,29533389,29541603,29546136,29548947,29550585,29552268,29553702,29554309,29554624,29556483,29556992,29557400,29557943,29559207,29559899,29560231,29562790,29563039,29576137,29585520,29586147,29587533,29588875,29592357,29653270,29654857,29657516,29662049,29663491,29663932,29664600,29664898,29665157,29665823,29667663,29670153,29676269,29677336,29679432,29683600,29684108,29684387,29685640,29686033,29687721,29704695,	0	NF1	cmpl	cmpl	0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,2,2,2,2,1,0,0,2,0,0,2,2,2,2,0,2,1,0,0,1,0,2,0,0,0,1,1,2,1,1,0,2,1,0,1,
78	NM_001322015	chr7	-	6010555	6048737	6013029	6042311	15	6010555,6017218,6018226,6022454,6026389,6029430,6031603,6035164,6036956,6038738,6042083,6043320,6043602,6045522,6048627,	6013173,6017388,6018327,6022622,6027251,6029586,6031688,6035264,6037054,6038906,6042442,6043423,6043689,6045657,6048737,	0	PMS2	cmpl	cmpl	0,1,2,2,1,1,0,2,0,0,0,-1,-1,-1,-1,
1077	NM_130803	chr11	-	64570985	64578766	64571805	64577581	10	64570985,64572505,64573106,64573703,64574482,64574650,64575023,64575362,64577121,64578285,	64572288,64572670,64573242,64573840,64574570,64574691,64575152,64575571,64577604,64578766,	0	MEN1	cmpl	cmpl	0,0,2,0,2,0,0,1,0,-1,
136	NM_001278433	chr17	+	66409763	66529570	66511540	66526590	11	66409763,66511534,66518896,66519865,66520156,66521052,66521894,66523980,66525010,66526060,66526417,	66409936,66511717,66519067,66519957,66520218,66521099,66522053,66524041,66525132,66526142,66529570,	0	PRKAR1A	cmpl	cmpl	-1,0,0,0,2,1,0,0,1,0,1,
1092	NM_212471	chr17	+	66507920	66529570	66511540	66526590	11	66507920,66511534,66518896,66519865,66520156,66521052,66521894,66523980,66525010,66526060,66526417,	66508283,66511717,66519067,66519957,66520218,66521099,66522053,66524041,66525132,66526142,66529570,	0	PRKAR1A	cmpl	cmpl	-1,0,0,0,2,1,0,0,1,0,1,
1092	NM_001276289	chr17	+	66508519	66529570	66511540	66526590	12	66508519,66511127,66511534,66518896,66519865,66520156,66521052,66521894,66523980,66525010,66526060,66526417,	66508689,66511260,66511717,66519067,66519957,66520218,66521099,66522053,66524041,66525132,66526142,66529570,	0	PRKAR1A	cmpl	cmpl	-1,-1,0,0,0,2,1,0,0,1,0,1,
1092	NM_002734	chr17	+	66508519	66529570	66511540	66526590	11	66508519,66511534,66518896,66519865,66520156,66521052,66521894,66523980,66525010,66526060,66526417,	66508689,66511717,66519067,66519957,66520218,66521099,66522053,66524041,66525132,66526142,66529570,	0	PRKAR1A	cmpl	cmpl	-1,0,0,0,2,1,0,0,1,0,1,
1092	NM_212472	chr17	+	66508519	66529570	66511540	66526590	11	66508519,66511534,66518896,66519865,66520156,66521052,66521894,66523980,66525010,66526060,66526417,	66508720,66511717,66519067,66519957,66520218,66521099,66522053,66524041,66525132,66526142,66529570,	0	PRKAR1A	cmpl	cmpl	-1,0,0,0,2,1,0,0,1,0,1,
1092	NM_001276290	chr17	+	66511534	66547457	66511540	66547265	10	66511534,66518896,66519865,66520156,66521052,66521894,66523980,66525010,66526060,66547224,	66511717,66519067,66519957,66520218,66521099,66522053,66524041,66525132,66526142,66547457,	0	PRKAR1A	cmpl	cmpl	0,0,0,2,1,0,0,1,0,1,
1105	NM_000891	chr17	+	68165675	68176183	68171180	68172464	2	68165675,68170964,	68165842,68176183,	0	KCNJ2	cmpl	cmpl	-1,0,
1270	NM_000135	chr16	-	89803958	89883065	89805008	89883023	43	89803958,89805289,89805540,89805885,89806401,89807211,89809207,89811366,89812991,89813238,89815066,89816137,89818545,89824984,89828356,89831297,89833548,89836244,89836573,89836971,89838085,89839678,89842149,89845208,89845350,89846276,89849266,89849414,89851261,89857810,89858334,89858878,89862313,89865573,89866012,89869666,89871687,89874701,89877114,89877336,89880927,89882284,89882944,	89805116,89805382,89805697,89805961,89806507,89807274,89809346,89811479,89813096,89813298,89815175,89816310,89818630,89825113,89828430,89831474,89833645,89836432,89836667,89837042,89838222,89839792,89842223,89845258,89845411,89846365,89849326,89849510,89851372,89857944,89858476,89858955,89862426,89865640,89866046,89869749,89871800,89874775,89877210,89877479,89881021,89882394,89883065,	0	FANCA	cmpl	cmpl	0,0,2,1,0,0,2,0,0,0,2,0,2,2,0,0,2,0,2,0,1,1,2,0,2,0,0,0,0,1,0,1,2,1,0,1,2,0,0,1,0,1,0,
642	NM_004415	chr6	+	7541807	7586950	7542148	7586111	24	7541807,7555950,7558348,7559458,7562884,7563968,7565591,7566609,7567586,7568013,7568669,7569418,7570669,7571615,7572074,7574318,7574889,7575527,7576526,7577191,7578011,7578696,7579507,7582874,	7542318,7556053,7558497,7559633,7563013,7564019,7565753,7566714,7567682,7568139,7568822,7569573,7570796,7571817,7572301,7574485,7575028,7575721,7576689,7577275,7578119,7578795,7581802,7586950,	0	DSP	cmpl	cmpl	0,2,0,2,0,0,0,0,0,0,0,0,2,0,1,0,2,0,2,0,0,0,0,0,
670	NM_000527	chr19	+	11200037	11244505	11200224	11241992	18	11200037,11210898,11213339,11215895,11217240,11218067,11221327,11222189,11223953,11224210,11226769,11227534,11230767,11231045,11233849,11238683,11240188,11241956,	11200291,11211021,11213462,11216276,11217363,11218190,11221447,11222315,11224125,11224438,11226888,11227674,11230909,11231198,11234020,11238761,11240346,11244505,	0	LDLR	cmpl	cmpl	0,1,1,1,1,1,1,1,1,2,2,1,0,1,1,1,1,0,
102	NM_004018	chrX	-	31137344	31285024	31139949	31284946	16	31137344,31152218,31164407,31165391,31187559,31190464,31191655,31196785,31198486,31200854,31222077,31224698,31227614,31241163,31279071,31284926,	31140047,31152311,31164531,31165635,31187718,31190530,31191721,31196922,31198598,31201021,31222235,31224784,31227816,31241238,31279133,31285024,	0	DMD	cmpl	cmpl	1,1,0,2,2,2,2,0,2,0,1,2,1,1,2,0,
78	NM_001322004	chr7	-	6010555	6048737	6013029	6042215	14	6010555,6017218,6018226,6022454,6026389,6029430,6031603,6035164,6036956,6038738,6042083,6043320,6043602,6048627,	6013173,6017388,6018327,6022622,6027251,6029586,6031688,6035264,6037054,6038906,6042267,6043423,6043689,6048737,	0	PMS2	cmpl	cmpl	0,1,2,2,1,1,0,2,0,0,0,-1,-1,-1,
1439	NM_001276504	chr11	+	111957547	111966525	111957631	111965694	3	111957547,111959590,111965528,	111957683,111959735,111966525,	0	SDHD	cmpl	cmpl	0,1,2,
100	NM_145862	chr22	-	29083730	29137822	29083884	29130709	14	29083730,29085122,29090019,29091114,29091697,29095825,29099492,29105993,29107896,29115382,29120964,29121230,29130390,29137756,	29083974,29085203,29090105,29091230,29091861,29095925,29099554,29106047,29108005,29115473,29121112,29121355,29130715,29137822,	0	CHEK2	cmpl	cmpl	0,0,1,2,0,2,0,0,2,1,0,1,0,-1,
1077	NM_130799	chr11	-	64570985	64578188	64571805	64577581	10	64570985,64572505,64573106,64573703,64574482,64574650,64575023,64575362,64577136,64578101,	64572288,64572670,64573242,64573840,64574570,64574691,64575152,64575571,64577604,64578188,	0	MEN1	cmpl	cmpl	0,0,2,0,2,0,0,1,0,-1,
78	NM_001322003	chr7	-	6010555	6048737	6013029	6042215	15	6010555,6017218,6018226,6022454,6026389,6029430,6031603,6035164,6036956,6038738,6042083,6043320,6043602,6045522,6048627,	6013173,6017388,6018327,6022622,6027251,6029586,6031688,6035264,6037054,6038906,6042267,6043423,6043689,6045657,6048737,	0	PMS2	cmpl	cmpl	0,1,2,2,1,1,0,2,0,0,0,-1,-1,-1,-1,
1018	NM_058216	chr17	+	56769933	56811703	56770004	56811583	9	56769933,56772291,56774053,56780556,56787219,56798106,56801400,56809844,56811478,	56770149,56772550,56774220,56780690,56787351,56798173,56801461,56809905,56811703,	0	RAD51C	cmpl	cmpl	0,1,2,1,0,0,1,2,0,
867	NM_001167619	chr3	+	37035267	37092337	37055968	37092144	18	37035267,37038109,37042445,37045891,37048481,37053310,37053501,37055922,37058996,37061800,37067127,37070274,37081676,37083758,37089009,37090007,37090394,37091976,	37035381,37038200,37042544,37045965,37048554,37053353,37053590,37056035,37059090,37061954,37067498,37070423,37081785,37083822,37089174,37090100,37090508,37092337,	0	MLH1	cmpl	cmpl	-1,-1,-1,-1,-1,-1,-1,0,1,2,0,2,1,2,0,0,0,0,
78	NM_001322014	chr7	-	6010555	6048737	6013029	6048650	15	6010555,6017218,6018226,6022454,6026389,6029430,6031603,6035164,6036956,6038738,6042083,6043320,6043602,6045522,6048627,	6013173,6017421,6018327,6022622,6027251,6029586,6031688,6035264,6037054,6038906,6042267,6043423,6043689,6045662,6048737,	0	PMS2	cmpl	cmpl	0,1,2,2,1,1,0,2,0,0,2,1,1,2,0,
78	NM_001322011	chr7	-	6010555	6048737	6013029	6031658	15	6010555,6017218,6018226,6022454,6026389,6029430,6031603,6035164,6036956,6038738,6042083,6043320,6043602,6045522,6048627,	6013173,6017388,6018327,6022622,6027251,6029586,6031688,6035264,6037054,6038857,6042267,6043423,6043689,6045662,6048737,	0	PMS2	cmpl	cmpl	0,1,2,2,1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,
78	NM_001322012	chr7	-	6010555	6048737	6013029	6031658	15	6010555,6017218,6018226,6022454,6026389,6029430,6031603,6035164,6036956,6038738,6042083,6043320,6043602,6045522,6048627,	6013173,6017388,6018327,6022622,6027251,6029586,6031688,6035264,6037054,6038857,6042267,6043423,6043689,6045657,6048737,	0	PMS2	cmpl	cmpl	0,1,2,2,1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,
1018	NM_002876	chr17	+	56769933	56772741	56770004	56772554	2	56769933,56772291,	56770149,56772741,	0	RAD51C	cmpl	cmpl	0,1,
867	NM_000249	chr3	+	37034840	37092337	37035038	37092144	19	37034840,37038109,37042445,37045891,37048481,37050304,37053310,37053501,37055922,37058996,37061800,37067127,37070274,37081676,37083758,37089009,37090007,37090394,37091976,	37035154,37038200,37042544,37045965,37048554,37050396,37053353,37053590,37056035,37059090,37061954,37067498,37070423,37081785,37083822,37089174,37090100,37090508,37092337,	0	MLH1	cmpl	cmpl	0,2,0,0,2,0,2,0,2,1,2,0,2,1,2,0,0,0,0,
867	NM_001258271	chr3	+	37034840	37092337	37035038	37092144	17	37034840,37038109,37042445,37045891,37048481,37050304,37053310,37053501,37055922,37058996,37061800,37067127,37070274,37081676,37083758,37089009,37091976,	37035154,37038200,37042544,37045965,37048554,37050396,37053353,37053590,37056035,37059090,37061954,37067498,37070423,37081785,37083822,37089174,37092337,	0	MLH1	cmpl	cmpl	0,2,0,0,2,0,2,0,2,1,2,0,2,1,2,0,0,
82	NM_001319984	chr3	+	10068151	10143621	10070341	10142946	44	10068151,10070308,10074515,10076152,10076378,10076856,10077970,10080962,10081404,10083306,10084242,10084733,10085167,10085512,10088263,10089600,10091057,10094070,10101977,10103834,10105475,10106039,10106412,10107077,10107547,10108892,10114554,10114936,10116213,10119764,10122783,10123029,10127495,10128817,10130132,10130511,10131975,10133864,10134968,10135972,10136883,10138009,10140403,10142871,	10068310,10070405,10074656,10076220,10076482,10076917,10078023,10081041,10081529,10083394,10084347,10084834,10085276,10085548,10088407,10089735,10091189,10094181,10102087,10103895,10105595,10106113,10106559,10107178,10107663,10109001,10114665,10115046,10116357,10119881,10122912,10123148,10127606,10128948,10130226,10130634,10132069,10133936,10135007,10136047,10136958,10138156,10140499,10143621,	0	FANCD2	cmpl	cmpl	-1,0,1,1,0,2,0,2,0,2,0,0,2,0,0,0,0,0,0,2,0,0,2,2,1,0,1,1,0,0,0,0,2,2,1,2,2,0,0,0,0,0,0,0,
166	NM_000136	chr9	-	97861335	98079991	97863988	98011573	15	97861335,97869347,97873744,97876910,97879596,97887367,97888810,97897627,97912204,97933360,97934318,98002930,98009713,98011408,98079807,	97864132,97869551,97873919,97876992,97879672,97887467,97888863,97897784,97912369,97933425,97934429,98003025,98009798,98011651,98079991,	0	FANCC	cmpl	cmpl	0,0,2,1,0,2,0,2,2,0,0,1,0,0,-1,
670	NM_001195798	chr19	+	11200037	11244505	11200224	11241992	18	11200037,11210898,11213339,11215895,11217240,11218067,11221327,11222189,11223953,11224210,11226769,11227534,11230767,11231045,11233849,11238683,11240188,11241962,	11200291,11211021,11213462,11216276,11217363,11218190,11221447,11222315,11224125,11224438,11226888,11227674,11230909,11231198,11234020,11238761,11240346,11244505,	0	LDLR	cmpl	cmpl	0,1,1,1,1,1,1,1,1,2,2,1,0,1,1,1,1,0,
769	NM_001007468	chr22	+	24129117	24176705	24129356	24176367	9	24129117,24133942,24135745,24143130,24145481,24158956,24167411,24175758,24176327,	24129449,24134054,24135875,24143268,24145609,24159123,24167602,24175890,24176705,	0	SMARCB1	cmpl	cmpl	0,0,1,2,2,1,0,2,2,
769	NM_003073	chr22	+	24129117	24176705	24129356	24176367	9	24129117,24133942,24135745,24143130,24145481,24158956,24167411,24175758,24176327,	24129449,24134081,24135875,24143268,24145609,24159123,24167602,24175890,24176705,	0	SMARCB1	cmpl	cmpl	0,0,1,2,2,1,0,2,2,
100	NM_001005735	chr22	-	29083730	29137822	29083884	29130709	16	29083730,29085122,29090019,29091114,29091697,29092888,29095825,29099492,29105993,29107896,29115382,29120964,29121230,29126407,29130390,29137756,	29083974,29085203,29090105,29091230,29091861,29092975,29095925,29099554,29106047,29108005,29115473,29121112,29121355,29126536,29130715,29137822,	0	CHEK2	cmpl	cmpl	0,0,1,2,0,0,2,0,0,2,1,0,1,1,0,-1,
100	NM_001257387	chr22	-	29083730	29137822	29083884	29115402	16	29083730,29085122,29090019,29091114,29091697,29092888,29095825,29099492,29105993,29107896,29115382,29117505,29120964,29121230,29130390,29137756,	29083974,29085203,29090105,29091230,29091861,29092975,29095925,29099554,29106047,29108005,29115473,29117619,29121112,29121355,29130715,29137822,	0	CHEK2	cmpl	cmpl	0,0,1,2,0,0,2,0,0,2,0,-1,-1,-1,-1,-1,
221	NM_001282624	chr1	+	156095907	156107657	156096593	156107555	11	156095907,156096526,156100407,156104193,156104595,156104977,156105691,156106004,156106711,156106903,156107444,	156096014,156096706,156100564,156104319,156104766,156105103,156105912,156106227,156106819,156107023,156107657,	0	LMNA	cmpl	cmpl	-1,0,2,0,0,0,0,2,0,0,0,
662	NM_000551	chr3	+	10183318	10195354	10183531	10191649	3	10183318,10188197,10191470,	10183871,10188320,10195354,	0	VHL	cmpl	cmpl	0,1,1,
662	NM_198156	chr3	+	10183318	10195354	10183531	10191649	2	10183318,10191470,	10183871,10195354,	0	VHL	cmpl	cmpl	0,1,
138	NM_004360	chr16	+	68771192	68869445	68771318	68867402	16	68771192,68772199,68835572,68842326,68842595,68844099,68845586,68846037,68847215,68849417,68853182,68855903,68857301,68862076,68863556,68867192,	68771366,68772314,68835796,68842470,68842751,68844244,68845762,68846166,68847398,68849662,68853328,68856128,68857529,68862207,68863700,68869445,	0	CDH1	cmpl	cmpl	0,0,1,0,0,0,1,0,0,0,2,1,1,1,0,0,
75	NM_000218	chr11	+	2466220	2870340	2466328	2869233	16	2466220,2549157,2591857,2592554,2593242,2594075,2604664,2606441,2608799,2609942,2683190,2790073,2797189,2798215,2799205,2868996,	2466714,2549248,2591984,2592633,2593339,2594216,2604775,2606537,2608922,2610084,2683311,2790149,2797284,2798262,2799267,2870340,	0	KCNQ1	cmpl	cmpl	0,2,0,1,2,0,0,0,0,0,1,2,0,2,1,0,
